name,type,L,s,apx,apy,system,subsystem,inst,dtype,device,desc
FE_SCS1:QHE_D0726,EQUAD,0.205200,72.631895,0.150000,0.150000,FE,SCS1,D0726,QUAD_Q7,QE,ES_quad_X
FE_SCS1:QE_DFT_D0726,DRIFT,0.129800,72.799395,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_74
FE_SCS1:QVE_D0730,EQUAD,0.205200,72.966895,0.150000,0.150000,FE,SCS1,D0730,QUAD_Q7,QE,ES_quad_Y
FE_SCS1:QE_DFT_D0730,DRIFT,0.129800,73.134395,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_76
FE_SCS1:QHE_D0733,EQUAD,0.205200,73.301895,0.150000,0.150000,FE,SCS1,D0733,QUAD_Q7,QE,ES_quad_X
FE_SCS1:QE_DFT_D0733,DRIFT,0.225612,73.517301,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,bellow+box
FE_SCS1:SLT_D0736,SLT,0.000000,73.630107,0.150000,0.150000,FE,SCS1,D0736,,SLT,four jaw collimator
FE_SCS1:SLT_DFT_D0736,DRIFT,0.021000,73.640607,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_80
FE_SCS1:TMP_D0737,PORT,0.000000,73.651107,0.150000,0.150000,FE,SCS1,D0737,TMP_M,TMP,"turbo pump, 700 l/s"
FE_SCS1:TMP_DFT_D0737,DRIFT,0.118110,73.710162,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,box
FE_SCS1:FC_D0738,FC,0.000000,73.769217,0.150000,0.150000,FE,SCS1,D0738,FC2,FC,Faraday cup
FE_SCS1:FC_DFT_D0738,DRIFT,0.180340,73.859387,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_84
FE_SCS1:VD_D0739,VD,0.000000,73.949557,0.150000,0.150000,FE,SCS1,D0739,V1,VD,viewer
FE_SCS1:EMS_D0739,EMS,0.000000,73.949557,0.150000,0.150000,FE,SCS1,D0739,EM1,EMS,emittance scanner (x & y)
FE_SCS1:EMS_DFT_D0739,DRIFT,0.209738,74.054426,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,bellow+box
FE_SCS1:QHE_D0743,EQUAD,0.205200,74.261895,0.150000,0.150000,FE,SCS1,D0743,QUAD_Q7,QE,ES_quad_X
FE_SCS1:QE_DFT_D0743,DRIFT,0.129800,74.429395,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_89
FE_SCS1:QVE_D0746,EQUAD,0.205200,74.596895,0.150000,0.150000,FE,SCS1,D0746,QUAD_Q7,QE,ES_quad_Y
FE_SCS1:QE_DFT_D0746,DRIFT,0.129800,74.764395,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_91
FE_SCS1:QHE_D0749,EQUAD,0.205200,74.931895,0.150000,0.150000,FE,SCS1,D0749,QUAD_Q7,QE,ES_quad_X
FE_SCS1:QE_DFT_D0749,DRIFT,0.146994,75.107992,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,bellow
FE_SCS1:GV_D0752,VALVE,0.080264,75.221621,0.150000,0.150000,FE,SCS1,D0752,NONE,GV,gate valve
FE_SCS1:GV_DFT_D0752,DRIFT,0.120142,75.321824,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_95
FE_LEBT:DH_D0759,BEND,1.000000,75.881895,0.150000,0.120000,FE,LEBT,D0759,BEND_D5,DH,"dipole-90deg, D5-2"
FE_LEBT:DH_DFT_D0759,DRIFT,0.222400,76.493095,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_97
FE_LEBT:QVE_D0767,EQUAD,0.205200,76.706895,0.150000,0.150000,FE,LEBT,D0767,QUAD_Q7,QE,ES_quad_Y
FE_LEBT:QE_DFT_D0767,DRIFT,0.129800,76.874395,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_99
FE_LEBT:QHE_D0770,EQUAD,0.205200,77.041895,0.150000,0.150000,FE,LEBT,D0770,QUAD_Q7,QE,ES_quad_X
FE_LEBT:QE_DFT_D0770,DRIFT,0.099650,77.194320,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_101
FE_LEBT:DCHV_D0773,COR,0.190500,77.339395,0.150000,0.150000,FE,LEBT,D0773,C4,DCHV,corrector magnet & bellow
FE_LEBT:DCH_D0773,HCOR,0.000000,77.339395,0.150000,0.150000,FE,LEBT,D0773,C4,DCH,horiz. corrector magnet
FE_LEBT:DCV_D0773,VCOR,0.000000,77.339395,0.150000,0.150000,FE,LEBT,D0773,C4,DCV,vert. corrector magnet
FE_LEBT:DCHV_DFT_D0773,DRIFT,0.099650,77.484470,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_104
FE_LEBT:QHE_D0776,EQUAD,0.205200,77.636895,0.150000,0.150000,FE,LEBT,D0776,QUAD_Q7,QE,ES_quad_X
FE_LEBT:QE_DFT_D0776,DRIFT,0.129800,77.804395,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_106
FE_LEBT:QVE_D0780,EQUAD,0.205200,77.971895,0.150000,0.150000,FE,LEBT,D0780,QUAD_Q7,QE,ES_quad_Y
FE_LEBT:QE_DFT_D0780,DRIFT,0.188985,78.168987,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_108
FE_LEBT:PM_D0783,PM,0.000000,78.263480,0.150000,0.150000,FE,LEBT,D0783,PM_L,PM,profile monitor (large fork)
FE_LEBT:TMP_D0783,PORT,0.000000,78.263480,0.150000,0.150000,FE,LEBT,D0783,TMP_M,TMP,"pump, 700 l/s"
FE_LEBT:TMP_DFT_D0783,DRIFT,0.218515,78.372737,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_111
FE_LEBT:SOLR_D0787,SOL,0.399800,78.681895,0.150000,0.150000,FE,LEBT,D0787,SOL_S4,SOLR,solenoid
FE_LEBT:SOLR_DFT_D0787,DRIFT,0.025500,78.894545,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_113
FE_LEBT:DCHV_D0790,COR,0.190500,79.002545,0.150000,0.150000,FE,LEBT,D0790,C4,DCHV,corrector magnet & bellow
FE_LEBT:DCH_D0790,HCOR,0.000000,79.002545,0.150000,0.150000,FE,LEBT,D0790,C4,DCH,horiz. corrector magnet
FE_LEBT:DCV_D0790,VCOR,0.000000,79.002545,0.150000,0.150000,FE,LEBT,D0790,C4,DCV,vert. corrector magnet
FE_LEBT:DCHV_DFT_D0790,DRIFT,0.060413,79.128001,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_115
FE_LEBT:CHP_D0792,CHP,0.100000,79.208208,0.150000,0.070000,FE,LEBT,D0792,,CHP,chopper
FE_LEBT:CHP_DFT_D0792,DRIFT,0.203492,79.359954,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,box+tube
FE_LEBT:NEGP_D0795,PORT,0.000000,79.461700,0.150000,0.150000,FE,LEBT,D0795,NEG-0,NEGP,"getter pump, 3500 l/s"
FE_LEBT:NEGP_DFT_D0795,DRIFT,0.117170,79.520285,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_120
FE_LEBT:AP_D0796,AP,0.000000,79.578870,0.150000,0.150000,FE,LEBT,D0796,,AP,apertures
FE_LEBT:AP_DFT_D0796,DRIFT,0.025375,79.591558,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,bellow+tube/box
FE_LEBT:FC_D0796,FC,0.000000,79.604245,0.150000,0.150000,FE,LEBT,D0796,FCx,FC,"Faraday cup, removed from scope"
FE_LEBT:FC_DFT_D0796,DRIFT,0.352900,79.780695,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_124
FE_LEBT:SOLR_D0802,SOL,0.399800,80.157045,0.150000,0.150000,FE,LEBT,D0802,SOL_S4,SOLR,solenoid
FE_LEBT:SOLR_DFT_D0802,DRIFT,0.025500,80.369695,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_126
FE_LEBT:DCHV_D0805,COR,0.190500,80.477695,0.150000,0.150000,FE,LEBT,D0805,C4,DCHV,corrector magnet & bellow
FE_LEBT:DCH_D0805,HCOR,0.000000,80.477695,0.150000,0.150000,FE,LEBT,D0805,C4,DCH,horiz. corrector magnet
FE_LEBT:DCV_D0805,VCOR,0.000000,80.477695,0.150000,0.150000,FE,LEBT,D0805,C4,DCV,vert. corrector magnet
FE_LEBT:DCHV_DFT_D0805,DRIFT,0.160713,80.653301,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_128
FE_LEBT:AP_D0807,AP,0.000000,80.733658,0.150000,0.150000,FE,LEBT,D0807,,AP,apertures
FE_LEBT:AP_DFT_D0807,DRIFT,0.042926,80.755121,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_130
FE_LEBT:PM_D0808,PM,0.000000,80.776584,0.150000,0.150000,FE,LEBT,D0808,PM_L,PM,profile monitor (large fork)
FE_LEBT:PM_DFT_D0808,DRIFT,0.395399,80.974283,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_132
FE_LEBT:EMS_D0812,EMS,0.000000,81.171982,0.150000,0.150000,FE,LEBT,D0812,EM2,EMS,Pepper Pot
FE_LEBT:VD_D0812,VD,0.000000,81.171982,0.150000,0.150000,FE,LEBT,D0812,V1,VD,viewer
FE_LEBT:VD_DFT_D0812,DRIFT,0.208280,81.276122,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_135
FE_LEBT:NEGP_D0814,PORT,0.000000,81.380262,0.150000,0.150000,FE,LEBT,D0814,NEG-0,NEGP,"getter pump, 3500 l/s"
FE_LEBT:FC_D0814,FC,0.000000,81.380262,0.150000,0.150000,FE,LEBT,D0814,FC1,FC,Faraday cup
FE_LEBT:FC_DFT_D0814,DRIFT,0.217033,81.488779,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_138
FE_LEBT:SOLR_D0818,SOL,0.399800,81.797195,0.150000,0.150000,FE,LEBT,D0818,SOL_S4,SOLR,solenoid
FE_LEBT:SOLR_DFT_D0818,DRIFT,0.025500,82.009845,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_140
FE_LEBT:DCHV_D0821,COR,0.190500,82.117845,0.150000,0.150000,FE,LEBT,D0821,C4,DCHV,corrector magnet & bellow
FE_LEBT:DCH_D0821,HCOR,0.000000,82.117845,0.150000,0.150000,FE,LEBT,D0821,C4,DCH,horiz. corrector magnet
FE_LEBT:DCV_D0821,VCOR,0.000000,82.117845,0.150000,0.150000,FE,LEBT,D0821,C4,DCV,vert. corrector magnet
FE_LEBT:DCHV_DFT_D0821,DRIFT,0.139734,82.282962,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_142
FE_LEBT:BD_D0824,DUMP,0.000000,82.352829,0.150000,0.150000,FE,LEBT,D0824,dump,BD,beam plug (low power)
FE_LEBT:BD_DFT_D0824,DRIFT,0.038798,82.372229,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_144
FE_LEBT:PM_D0824,PM,0.000000,82.391628,0.150000,0.150000,FE,LEBT,D0824,PM_L,PM,profile monitor (large fork)
FE_LEBT:PM_DFT_D0824,DRIFT,0.201795,82.492526,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_146
FE_LEBT:GV_D0826,VALVE,0.080264,82.633555,0.150000,0.150000,FE,LEBT,D0826,NONE,GV,gate valve
FE_LEBT:GV_DFT_D0826,DRIFT,0.123509,82.735442,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_148
FE_LEBT:DVE_D0833,EBEND,1.000000,83.297196,0.150000,0.100000,FE,LEBT,D0833,BEND_D7,DVE,ES_bender 1
FE_LEBT:TMP_D0833,PORT,0.000000,83.797196,0.150000,0.100000,FE,LEBT,D0833,TMP_M,TMP,"pump, 700 l/s"
FE_LEBT:TMP_DFT_D0833,DRIFT,0.119750,83.857071,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_152
FE_LEBT:DCHV_D0840,COR,0.190500,84.012196,0.150000,0.150000,FE,LEBT,D0840,C4,DCHV,corrector magnet & bellow
FE_LEBT:DCH_D0840,HCOR,0.000000,84.012196,0.150000,0.150000,FE,LEBT,D0840,C4,DCH,horiz. corrector magnet
FE_LEBT:DCV_D0840,VCOR,0.000000,84.012196,0.150000,0.150000,FE,LEBT,D0840,C4,DCV,vert. corrector magnet
FE_LEBT:DCHV_DFT_D0840,DRIFT,0.237150,84.226021,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_154
FE_LEBT:QHE_D0844,EQUAD,0.205200,84.447196,0.150000,0.150000,FE,LEBT,D0844,QUAD_Q7,QE,ES_quad_X
FE_LEBT:QE_DFT_D0844,DRIFT,0.129800,84.614696,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_156
FE_LEBT:QVE_D0848,EQUAD,0.205200,84.782196,0.150000,0.150000,FE,LEBT,D0848,QUAD_Q7,QE,ES_quad_Y
FE_LEBT:QE_DFT_D0848,DRIFT,0.129800,84.949696,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_158
FE_LEBT:QHE_D0851,EQUAD,0.205200,85.117196,0.150000,0.150000,FE,LEBT,D0851,QUAD_Q7,QE,ES_quad_X
FE_LEBT:QE_DFT_D0851,DRIFT,0.340416,85.390004,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,bellow ?
FE_LEBT:PM_D0856,PM,0.000000,85.560212,0.150000,0.150000,FE,LEBT,D0856,PM_F,PM,profile monitor (flapper)
FE_LEBT:PM_DFT_D0856_1,DRIFT,0.739730,85.930077,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,bellow+tube
FE_LEBT:PM_DFT_D0856_2,DRIFT,0.000000,86.299941,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,4 way cross
FE_LEBT:NEGP_D0863,PORT,0.000000,86.299941,0.150000,0.150000,FE,LEBT,D0863,NEG-0,NEGP,"getter pump, 3500 l/s"
FE_LEBT:NEGP_DFT_D0863,DRIFT,0.420755,86.510319,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_165
FE_LEBT:DCHV_D0868,COR,0.190500,86.815946,0.150000,0.150000,FE,LEBT,D0868,C4,DCHV,corrector magnet & bellow
FE_LEBT:DCH_D0868,HCOR,0.000000,86.815946,0.150000,0.150000,FE,LEBT,D0868,C4,DCH,horiz. corrector magnet
FE_LEBT:DCV_D0868,VCOR,0.000000,86.815946,0.150000,0.150000,FE,LEBT,D0868,C4,DCV,vert. corrector magnet
FE_LEBT:DCHV_DFT_D0868,DRIFT,0.082150,86.952271,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_167
FE_LEBT:QVE_D0871,EQUAD,0.205200,87.095946,0.150000,0.150000,FE,LEBT,D0871,QUAD_Q7,QE,ES_quad_Y
FE_LEBT:QE_DFT_D0871,DRIFT,0.129800,87.263446,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_169
FE_LEBT:QHE_D0874,EQUAD,0.205200,87.430946,0.150000,0.150000,FE,LEBT,D0874,QUAD_Q7,QE,ES_quad_X
FE_LEBT:QE_DFT_D0874,DRIFT,0.129800,87.598446,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_171
FE_LEBT:QVE_D0878,EQUAD,0.205200,87.765946,0.150000,0.150000,FE,LEBT,D0878,QUAD_Q7,QE,ES_quad_Y
FE_LEBT:QE_DFT_D0878,DRIFT,0.082150,87.909621,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_173
FE_LEBT:DCHV_D0880,COR,0.190500,88.045946,0.150000,0.150000,FE,LEBT,D0880,C4,DCHV,corrector+bellow+tube
FE_LEBT:DCH_D0880,HCOR,0.000000,88.045946,0.150000,0.150000,FE,LEBT,D0880,C4,DCH,horiz. corrector magnet
FE_LEBT:DCV_D0880,VCOR,0.000000,88.045946,0.150000,0.150000,FE,LEBT,D0880,C4,DCV,vert. corrector magnet
FE_LEBT:DCHV_DFT_D0880,DRIFT,0.379480,88.330936,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_175
FE_LEBT:PM_D0885,PM,0.000000,88.520676,0.150000,0.150000,FE,LEBT,D0885,PM_F,PM,profile monitor (flapper)
FE_LEBT:PM_DFT_D0885_1,DRIFT,0.058903,88.550127,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_177
FE_LEBT:PM_DFT_D0885_2,DRIFT,0.000000,88.579578,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,4 way cross ??
FE_LEBT:NEGP_D0886,PORT,0.000000,88.579578,0.150000,0.150000,FE,LEBT,D0886,NEG-0,NEGP,"getter pump, 3500 l/s"
FE_LEBT:NEGP_DFT_D0886,DRIFT,0.443768,88.801462,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,tube
FE_LEBT:QVE_D0891,EQUAD,0.205200,89.125946,0.150000,0.150000,FE,LEBT,D0891,QUAD_Q7,QE,ES_quad_Y
FE_LEBT:QE_DFT_D0891,DRIFT,0.129800,89.293446,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_182
FE_LEBT:QHE_D0895,EQUAD,0.205200,89.460946,0.150000,0.150000,FE,LEBT,D0895,QUAD_Q7,QE,ES_quad_X
FE_LEBT:QE_DFT_D0895,DRIFT,0.129800,89.628446,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_184
FE_LEBT:QVE_D0898,EQUAD,0.205200,89.795946,0.150000,0.150000,FE,LEBT,D0898,QUAD_Q7,QE,ES_quad_Y
FE_LEBT:QE_DFT_D0898,DRIFT,0.082150,89.939621,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_186
FE_LEBT:DCHV_D0901,COR,0.190500,90.075946,0.150000,0.150000,FE,LEBT,D0901,C4,DCHV,corrector magnet & bellow
FE_LEBT:DCH_D0901,HCOR,0.000000,90.075946,0.150000,0.150000,FE,LEBT,D0901,C4,DCH,horiz. corrector magnet
FE_LEBT:DCV_D0901,VCOR,0.000000,90.075946,0.150000,0.150000,FE,LEBT,D0901,C4,DCV,vert. corrector magnet
FE_LEBT:DCHV_DFT_D0901_1,DRIFT,0.420768,90.381580,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_188
FE_LEBT:DCHV_DFT_D0901_2,DRIFT,0.000000,90.591964,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,4 way cross ??
FE_LEBT:NEGP_D0906,PORT,0.000000,90.591964,0.150000,0.150000,FE,LEBT,D0906,NEG-0,NEGP,"getter pump, 3500 l/s"
FE_LEBT:NEGP_DFT_D0906_1,DRIFT,0.577462,90.880695,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,tube
FE_LEBT:NEGP_DFT_D0906_2,DRIFT,0.000000,91.169426,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,4 way cross
FE_LEBT:PM_D0912,PM,0.000000,91.169426,0.150000,0.150000,FE,LEBT,D0912,PM_F,PM,profile monitor (flapper)
FE_LEBT:PM_DFT_D0912,DRIFT,0.502670,91.420761,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,bellow
FE_LEBT:QHE_D0918,EQUAD,0.205200,91.774696,0.150000,0.150000,FE,LEBT,D0918,QUAD_Q7,QE,ES_quad_X
FE_LEBT:QE_DFT_D0918,DRIFT,0.129800,91.942196,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_197
FE_LEBT:QVE_D0921,EQUAD,0.205200,92.109696,0.150000,0.150000,FE,LEBT,D0921,QUAD_Q7,QE,ES_quad_Y
FE_LEBT:QE_DFT_D0921,DRIFT,0.129800,92.277196,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_199
FE_LEBT:QHE_D0924,EQUAD,0.205200,92.444696,0.150000,0.150000,FE,LEBT,D0924,QUAD_Q7,QE,ES_quad_X
FE_LEBT:QE_DFT_D0924,DRIFT,0.237150,92.665871,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_201
FE_LEBT:DCHV_D0929,COR,0.190500,92.879696,0.150000,0.150000,FE,LEBT,D0929,C4,DCHV,corrector+bellow+tube
FE_LEBT:DCH_D0929,HCOR,0.000000,92.879696,0.150000,0.150000,FE,LEBT,D0929,C4,DCH,horiz. corrector magnet
FE_LEBT:DCV_D0929,VCOR,0.000000,92.879696,0.150000,0.150000,FE,LEBT,D0929,C4,DCV,vert. corrector magnet
FE_LEBT:DCHV_DFT_D0929,DRIFT,0.119750,93.034821,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_203
FE_LEBT:DVE_D0936,EBEND,1.000000,93.594696,0.150000,0.100000,FE,LEBT,D0936,BEND_D7,DVE,ES_bender 2
FE_LEBT:NEGP_D0936,PORT,0.000000,94.094696,0.150000,0.100000,FE,LEBT,D0936,NEG-0,NEGP,"getter pump, 3500 l/s"
FE_LEBT:NEGP_DFT_D0936_1,DRIFT,0.000003,94.094697,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_206
FE_LEBT:NEGP_DFT_D0936_2,DRIFT,0.123509,94.156453,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_207
FE_LEBT:GV_D0943,VALVE,0.080264,94.258340,0.150000,0.150000,FE,LEBT,D0943,NONE,GV,gate valve
FE_LEBT:GV_DFT_D0943,DRIFT,0.201795,94.399369,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_209
FE_LEBT:PM_D0945,PM,0.000000,94.500267,0.150000,0.150000,FE,LEBT,D0945,PM_L,PM,profile monitor (large fork)
FE_LEBT:PM_DFT_D0945,DRIFT,0.178533,94.589534,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_211
FE_LEBT:DCHV_D0948,COR,0.190500,94.774050,0.150000,0.150000,FE,LEBT,D0948,C4,DCHV,corrector magnet & bellow
FE_LEBT:DCH_D0948,HCOR,0.000000,94.774050,0.150000,0.150000,FE,LEBT,D0948,C4,DCH,horiz. corrector magnet
FE_LEBT:DCV_D0948,VCOR,0.000000,94.774050,0.150000,0.150000,FE,LEBT,D0948,C4,DCV,vert. corrector magnet
FE_LEBT:DCHV_DFT_D0948,DRIFT,0.025500,94.882050,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_213
FE_LEBT:SOLR_D0951,SOL,0.399800,95.094700,0.150000,0.150000,FE,LEBT,D0951,SOL_S4,SOLR,solenoid
FE_LEBT:SOLR_DFT_D0951,DRIFT,0.217028,95.403114,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,bellow+tube
FE_LEBT:NEGP_D0955,PORT,0.000000,95.511628,0.150000,0.150000,FE,LEBT,D0955,NEG-0,NEGP,"getter pump, 3500 l/s"
FE_LEBT:NEGP_DFT_D0955,DRIFT,0.185458,95.604357,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_217
FE_LEBT:ATT_D0957,ATT,0.000000,95.697086,0.150000,0.150000,FE,LEBT,D0957,ATT1,ATT,beam attenuator
FE_LEBT:ATT_DFT_D0957,DRIFT,0.073025,95.733599,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_219
FE_LEBT:ATT_D0958,ATT,0.000000,95.770111,0.150000,0.150000,FE,LEBT,D0958,ATT1,ATT,beam attenuator
FE_LEBT:ATT_DFT_D0958,DRIFT,0.345272,95.942747,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_221
FE_LEBT:PM_D0961,PM,0.000000,96.115383,0.150000,0.150000,FE,LEBT,D0961,PM_L,PM,profile monitor (large fork)
FE_LEBT:PM_DFT_D0961,DRIFT,0.203567,96.217167,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_223
FE_LEBT:DCHV_D0964,COR,0.190500,96.414200,0.150000,0.150000,FE,LEBT,D0964,C4,DCHV,corrector magnet & bellow
FE_LEBT:DCH_D0964,HCOR,0.000000,96.414200,0.150000,0.150000,FE,LEBT,D0964,C4,DCH,horiz. corrector magnet
FE_LEBT:DCV_D0964,VCOR,0.000000,96.414200,0.150000,0.150000,FE,LEBT,D0964,C4,DCV,vert. corrector magnet
FE_LEBT:DCHV_DFT_D0964,DRIFT,0.025500,96.522200,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_225
FE_LEBT:SOLR_D0967,SOL,0.399800,96.734850,0.150000,0.150000,FE,LEBT,D0967,SOL_S4,SOLR,solenoid
FE_LEBT:SOLR_DFT_D0967,DRIFT,0.218651,97.044075,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,bellow
FE_LEBT:PM_D0972,PM,0.000000,97.153401,0.150000,0.150000,FE,LEBT,D0972,PM_L,PM,profile monitor (large fork)
FE_LEBT:PM_DFT_D0972,DRIFT,0.286605,97.296703,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_230
FE_LEBT:ATT_D0974,ATT,0.000000,97.440006,0.150000,0.150000,FE,LEBT,D0974,ATT1,ATT,beam attenuator
FE_LEBT:ATT_DFT_D0974,DRIFT,0.073025,97.476518,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_232
